docket,county,subdivision,court_room,hearing_type,day_of_week,day,month,time,am_pm,street,city,zip_code,division
1078-9-19,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Wednesday,3,Mar,10:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
676-8-20,bennington,criminal,Family/Criminal Courtroom 3,Change of Plea Hearing,Wednesday,3,Mar,11:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
125-1-19,bennington,criminal,Family/Criminal Courtroom 3,VOP Merits Hearing,Wednesday,3,Mar,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
566-7-20,bennington,criminal,Family/Criminal Courtroom 3,Change of Plea Hearing,Wednesday,3,Mar,2:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
613-5-19,bennington,criminal,Family/Criminal Courtroom 3,Change of Plea Hearing,Wednesday,3,Mar,2:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
1032-9-19,bennington,criminal,Family/Criminal Courtroom 3,Change of Plea Hearing,Wednesday,3,Mar,2:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
491-4-19,bennington,criminal,Family/Criminal Courtroom 3,Motion Hearing,Thursday,4,Mar,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
131-2-20,bennington,criminal,Family/Criminal Courtroom 3,Calendar Call,Friday,5,Mar,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
200-2-20,bennington,criminal,Family/Criminal Courtroom 3,Calendar Call,Friday,5,Mar,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
344-4-20,bennington,criminal,Family/Criminal Courtroom 3,Calendar Call,Friday,5,Mar,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
15-1-19,bennington,criminal,Family/Criminal Courtroom 3,Calendar Call,Friday,5,Mar,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
1243-10-19,bennington,criminal,Family/Criminal Courtroom 3,Calendar Call,Friday,5,Mar,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
26-5-20,bennington,civil suspension,Family/Criminal Courtroom 3,Change of Plea Hearing,Friday,5,Mar,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
697-8-20,bennington,criminal,Family/Criminal Courtroom 3,Change of Plea Hearing,Friday,5,Mar,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
422-6-20,bennington,criminal,Family/Criminal Courtroom 3,Confidential Hearing,Friday,5,Mar,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
433-6-20,bennington,criminal,Family/Criminal Courtroom 3,Confidential Hearing,Friday,5,Mar,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
206-2-20,bennington,criminal,Family/Criminal Courtroom 3,Pre Trial Conference,Friday,5,Mar,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
575-5-19,bennington,criminal,Family/Criminal Courtroom 3,Pre Trial Conference,Friday,5,Mar,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
792-7-19,bennington,criminal,Family/Criminal Courtroom 3,Pre Trial Conference,Friday,5,Mar,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
100-1-20,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Friday,5,Mar,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
101-1-20,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Friday,5,Mar,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
199-2-20,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Friday,5,Mar,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
449-6-20,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Friday,5,Mar,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
608-5-19,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Friday,5,Mar,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
319-4-20,bennington,criminal,Family/Criminal Courtroom 3,Status Conference/Change of Plea,Friday,5,Mar,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
391-5-20,bennington,criminal,Family/Criminal Courtroom 3,Status Conference/Change of Plea,Friday,5,Mar,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
585-7-20,bennington,criminal,Family/Criminal Courtroom 3,Status Conference/Change of Plea,Friday,5,Mar,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
649-8-20,bennington,criminal,Family/Criminal Courtroom 3,Status Conference/Change of Plea,Friday,5,Mar,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
655-8-20,bennington,criminal,Family/Criminal Courtroom 3,Status Conference/Change of Plea,Friday,5,Mar,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
684-8-20,bennington,criminal,Family/Criminal Courtroom 3,Status Conference/Change of Plea,Friday,5,Mar,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
702-8-20,bennington,criminal,Family/Criminal Courtroom 3,Status Conference/Change of Plea,Friday,5,Mar,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
457-4-19,bennington,criminal,Family/Criminal Courtroom 3,Status Conference/Change of Plea,Friday,5,Mar,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
551-5-19,bennington,criminal,Family/Criminal Courtroom 3,Status Conference/Change of Plea,Friday,5,Mar,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
909-8-19,bennington,criminal,Family/Criminal Courtroom 3,Status Conference/Change of Plea,Friday,5,Mar,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
1234-10-19,bennington,criminal,Family/Criminal Courtroom 3,Calendar Call,Friday,5,Mar,10:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
20-1-20,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Friday,5,Mar,10:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
85-1-20,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Friday,5,Mar,10:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
339-4-20,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Friday,5,Mar,10:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
440-6-20,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Friday,5,Mar,10:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
546-5-19,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Friday,5,Mar,10:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
559-5-19,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Friday,5,Mar,10:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
632-5-19,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Friday,5,Mar,10:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
1005-8-19,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Friday,5,Mar,10:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
276-3-18,bennington,criminal,Family/Criminal Courtroom 3,Status Conference/Change of Plea,Friday,5,Mar,10:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
277-3-18,bennington,criminal,Family/Criminal Courtroom 3,Status Conference/Change of Plea,Friday,5,Mar,10:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
283-3-18,bennington,criminal,Family/Criminal Courtroom 3,Status Conference/Change of Plea,Friday,5,Mar,10:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
414-5-18,bennington,criminal,Family/Criminal Courtroom 3,Status Conference/Change of Plea,Friday,5,Mar,10:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
577-6-18,bennington,criminal,Family/Criminal Courtroom 3,Status Conference/Change of Plea,Friday,5,Mar,10:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
702-7-18,bennington,criminal,Family/Criminal Courtroom 3,Status Conference/Change of Plea,Friday,5,Mar,10:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
1098-10-18,bennington,criminal,Family/Criminal Courtroom 3,Status Conference/Change of Plea,Friday,5,Mar,10:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
279-3-19,bennington,criminal,Family/Criminal Courtroom 3,Status Conference/Change of Plea,Friday,5,Mar,10:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
400-4-19,bennington,criminal,Family/Criminal Courtroom 3,Status Conference/Change of Plea,Friday,5,Mar,10:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
1124-9-19,bennington,criminal,Family/Criminal Courtroom 3,Status Conference/Change of Plea,Friday,5,Mar,10:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
230-3-18,bennington,criminal,Family/Criminal Courtroom 3,VOP Status Conference,Friday,5,Mar,10:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
660-8-20,bennington,criminal,Family/Criminal Courtroom 3,Calendar Call,Friday,5,Mar,11:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
1200-10-19,bennington,criminal,Family/Criminal Courtroom 3,Calendar Call,Friday,5,Mar,11:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
1135-9-19,bennington,criminal,Family/Criminal Courtroom 3,Motion Hearing,Friday,5,Mar,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
79-1-19,bennington,criminal,Family/Criminal Courtroom 3,VOP Rule 5 Hearing,Monday,8,Mar,8:15,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
906-9-17,bennington,criminal,Family/Criminal Courtroom 3,Calendar Call,Monday,8,Mar,11:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
1354-11-19,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Monday,8,Mar,11:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
126-1-19,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Monday,8,Mar,11:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
1173-10-19,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Monday,8,Mar,11:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
471-6-20,bennington,criminal,Family/Criminal Courtroom 3,Calendar Call,Monday,8,Mar,11:15,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
381-5-20,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Monday,8,Mar,11:15,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
385-5-20,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Monday,8,Mar,11:15,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
693-8-20,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Monday,8,Mar,11:15,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
581-5-19,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Monday,8,Mar,11:15,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
1094-9-19,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Monday,8,Mar,11:15,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
36-8-20,bennington,civil suspension,Family/Criminal Courtroom 3,Status Conference/Change of Plea,Monday,8,Mar,11:15,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
667-8-20,bennington,criminal,Family/Criminal Courtroom 3,Status Conference/Change of Plea,Monday,8,Mar,11:15,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
1455-12-19,bennington,criminal,Family/Criminal Courtroom 3,Calendar Call,Monday,8,Mar,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
415-6-20,bennington,criminal,Family/Criminal Courtroom 3,Calendar Call,Monday,8,Mar,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
645-8-20,bennington,criminal,Family/Criminal Courtroom 3,Calendar Call,Monday,8,Mar,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
595-7-20,bennington,criminal,Family/Criminal Courtroom 3,Pre Trial Conference,Monday,8,Mar,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
71-1-20,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Monday,8,Mar,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
284-3-20,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Monday,8,Mar,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
408-6-20,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Monday,8,Mar,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
705-8-20,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Monday,8,Mar,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
1200-12-15,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Monday,8,Mar,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
488-5-16,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Monday,8,Mar,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
1144-11-18,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Monday,8,Mar,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
295-3-19,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Monday,8,Mar,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
146-2-20,bennington,criminal,Family/Criminal Courtroom 3,Status Conference/Change of Plea,Monday,8,Mar,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
685-6-19,bennington,criminal,Family/Criminal Courtroom 3,Status Conference/Change of Plea,Monday,8,Mar,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
782-6-00,bennington,criminal,Family/Criminal Courtroom 3,Motion Hearing,Tuesday,9,Mar,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
911-9-18,bennington,criminal,Family/Criminal Courtroom 3,Status Conference/Change of Plea,Tuesday,9,Mar,9:30,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
34-1-19,bennington,criminal,Family/Criminal Courtroom 3,Change of Plea Hearing,Tuesday,9,Mar,10:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
1414-12-19,bennington,criminal,Family/Criminal Courtroom 3,Change of Plea Hearing,Tuesday,9,Mar,11:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
1447-12-19,bennington,criminal,Family/Criminal Courtroom 3,Change of Plea Hearing,Tuesday,9,Mar,11:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
428-6-20,bennington,criminal,Family/Criminal Courtroom 3,Change of Plea Hearing,Tuesday,9,Mar,11:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
658-8-20,bennington,criminal,Family/Criminal Courtroom 2,Status Conference,Tuesday,9,Mar,1:00,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
140-2-18,bennington,criminal,Family/Criminal Courtroom 2,Status Conference,Tuesday,9,Mar,1:00,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
1156-12-15,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Tuesday,9,Mar,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
1215-12-18,bennington,criminal,Family/Criminal Courtroom 3,Motion Hearing,Tuesday,9,Mar,2:00,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
1435-12-19,bennington,criminal,Family/Criminal Courtroom 3,Competency Hearing,Tuesday,9,Mar,3:00,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
72-1-20,bennington,criminal,Family/Criminal Courtroom 3,Competency Hearing,Tuesday,9,Mar,3:00,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
324-4-20,bennington,criminal,Family/Criminal Courtroom 3,Competency Hearing,Tuesday,9,Mar,3:00,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
551-7-20,bennington,criminal,Family/Criminal Courtroom 3,Competency Hearing,Tuesday,9,Mar,3:00,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
615-7-20,bennington,criminal,Family/Criminal Courtroom 3,Competency Hearing,Tuesday,9,Mar,3:00,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
285-3-18,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Wednesday,10,Mar,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
323-4-18,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Wednesday,10,Mar,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
578-6-18,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Wednesday,10,Mar,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
987-8-19,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Wednesday,10,Mar,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
1378-12-19,bennington,criminal,Family/Criminal Courtroom 3,VOP Rule 5 Hearing,Wednesday,10,Mar,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
1413-12-19,bennington,criminal,Family/Criminal Courtroom 3,VOP Rule 5 Hearing,Wednesday,10,Mar,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
988-8-19,bennington,criminal,Family/Criminal Courtroom 3,VOP Rule 5 Hearing,Wednesday,10,Mar,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
1140-9-19,bennington,criminal,Family/Criminal Courtroom 3,VOP Rule 5 Hearing,Wednesday,10,Mar,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
1227-10-19,bennington,criminal,Family/Criminal Courtroom 3,VOP Rule 5 Hearing,Wednesday,10,Mar,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
470-4-19,bennington,criminal,Family/Criminal Courtroom 3,VOP Status Conference,Wednesday,10,Mar,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
27-5-20,bennington,civil suspension,Family/Criminal Courtroom 3,Civil Suspension Final Hearing,Wednesday,10,Mar,9:30,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
367-5-20,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Wednesday,10,Mar,9:30,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
156-2-18,bennington,criminal,Family/Criminal Courtroom 3,VOP Merits Hearing,Wednesday,10,Mar,10:30,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
333-4-18,bennington,criminal,Family/Criminal Courtroom 3,VOP Merits Hearing,Wednesday,10,Mar,10:30,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
67-9-19,bennington,civil suspension,Family/Criminal Courtroom 3,Civil Suspension Final Hearing,Wednesday,10,Mar,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
1154-9-19,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Wednesday,10,Mar,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
96-1-20,bennington,criminal,Family/Criminal Courtroom 3,Change of Plea Hearing,Wednesday,10,Mar,2:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
