docket,county,division,court_room,hearing_type,day_of_week,day,month,time,am_pm,street,city,zip_code,court_type
324-8-20,chittenden,domestic,Family Case Manager Conference Room,Case Management Conference Call,Thursday,14,Jan,9:30,AM,"32 Cherry Street, Suite 200 ", Burlington, 05401,Family Division
456-8-19,chittenden,domestic,Family Case Manager Conference Room,Case Management Conference Call,Thursday,14,Jan,9:45,AM,"32 Cherry Street, Suite 200 ", Burlington, 05401,Family Division
40-2-20,chittenden,domestic,Family Case Manager Conference Room,Case Management Conference Call,Thursday,14,Jan,10:00,AM,"32 Cherry Street, Suite 200 ", Burlington, 05401,Family Division
459-8-19,chittenden,domestic,Family Case Manager Conference Room,Case Management Conference Call,Thursday,14,Jan,10:30,AM,"32 Cherry Street, Suite 200 ", Burlington, 05401,Family Division
176-6-20,chittenden,juvenile,Family/Criminal Courtroom 1D,Juvenile Confidential Hearing,Thursday,14,Jan,10:00,AM,"32 Cherry Street, Suite 200 ", Burlington, 05401,Family Division
209-7-20,chittenden,juvenile,Family/Criminal Courtroom 1D,Juvenile Confidential Hearing,Thursday,14,Jan,11:30,AM,"32 Cherry Street, Suite 200 ", Burlington, 05401,Family Division
433-10-19,chittenden,juvenile,Family/Criminal Courtroom 1B,Juvenile Confidential Hearing,Thursday,14,Jan,2:00,PM,"32 Cherry Street, Suite 200 ", Burlington, 05401,Family Division
108-3-20,chittenden,juvenile,Family/Criminal Courtroom 1B,Confidential Hearing,Thursday,14,Jan,2:00,PM,"32 Cherry Street, Suite 200 ", Burlington, 05401,Family Division
506-8-15,chittenden,domestic,Family/Criminal Courtroom 1E,Magistrate Child Support Modification Hearing,Thursday,14,Jan,1:00,PM,"32 Cherry Street, Suite 200 ", Burlington, 05401,Family Division
452-8-19,chittenden,domestic,Family/Criminal Courtroom 1E,Magistrate Child Support Establishment Hearing,Thursday,14,Jan,2:00,PM,"32 Cherry Street, Suite 200 ", Burlington, 05401,Family Division
180-4-19,chittenden,juvenile,Family/Criminal Courtroom 1A,Juvenile Confidential Hearing,Friday,15,Jan,9:00,AM,"32 Cherry Street, Suite 200 ", Burlington, 05401,Family Division
257-7-20,chittenden,domestic,Family Case Manager Conference Room,Case Management Conference,Friday,15,Jan,1:15,PM,"32 Cherry Street, Suite 200 ", Burlington, 05401,Family Division
157-4-20,chittenden,domestic,Family Case Manager Conference Room,Case Management Conference Call,Friday,15,Jan,2:30,PM,"32 Cherry Street, Suite 200 ", Burlington, 05401,Family Division
449-8-19,chittenden,domestic,Family/Criminal Courtroom 1E,Magistrate Child Support Modification Hearing,Friday,15,Jan,9:00,AM,"32 Cherry Street, Suite 200 ", Burlington, 05401,Family Division
210-6-20,chittenden,domestic,Family/Criminal Courtroom 1E,Magistrate Child Support Establishment Hearing,Friday,15,Jan,11:00,AM,"32 Cherry Street, Suite 200 ", Burlington, 05401,Family Division
396-7-19,chittenden,domestic,Family/Criminal Courtroom 1E,Magistrate Modification Hearing,Friday,15,Jan,1:00,PM,"32 Cherry Street, Suite 200 ", Burlington, 05401,Family Division
584-10-19,chittenden,domestic,Family/Criminal Courtroom 1E,Magistrate Child Support Establishment Hearing,Friday,15,Jan,2:00,PM,"32 Cherry Street, Suite 200 ", Burlington, 05401,Family Division
134-3-20,chittenden,juvenile,Family/Criminal Courtroom 1B,Juvenile Confidential Hearing,Friday,15,Jan,2:00,PM,"32 Cherry Street, Suite 200 ", Burlington, 05401,Family Division
519-7-16,chittenden,domestic,Family/Criminal Courtroom 1D,Status Conference,Friday,15,Jan,9:00,AM,"32 Cherry Street, Suite 200 ", Burlington, 05401,Family Division
119-2-10,chittenden,domestic,Family/Criminal Courtroom 1D,Motion Hearing,Friday,15,Jan,10:00,AM,"32 Cherry Street, Suite 200 ", Burlington, 05401,Family Division
826-10-12,chittenden,domestic,Family/Criminal Courtroom 1D,Motion Hearing,Friday,15,Jan,11:00,AM,"32 Cherry Street, Suite 200 ", Burlington, 05401,Family Division
321-8-20,chittenden,domestic,Family/Criminal Courtroom 1D,Contested Dissolution Hearing,Friday,15,Jan,2:00,PM,"32 Cherry Street, Suite 200 ", Burlington, 05401,Family Division
238-7-20,chittenden,domestic,Family/Criminal Courtroom 1E,Magistrate Enforcement Hearing,Tuesday,19,Jan,9:00,AM,"32 Cherry Street, Suite 200 ", Burlington, 05401,Family Division
62-1-20,chittenden,domestic,Family/Criminal Courtroom 1E,Magistrate Enforcement Hearing,Tuesday,19,Jan,10:00,AM,"32 Cherry Street, Suite 200 ", Burlington, 05401,Family Division
254-3-06,chittenden,domestic,Family/Criminal Courtroom 1E,Magistrate Modification Hearing,Tuesday,19,Jan,11:00,AM,"32 Cherry Street, Suite 200 ", Burlington, 05401,Family Division
670-11-19,chittenden,domestic,Family/Criminal Courtroom 1E,Magistrate Child Support Establishment Hearing,Tuesday,19,Jan,1:00,PM,"32 Cherry Street, Suite 200 ", Burlington, 05401,Family Division
531-7-06,chittenden,domestic,Family/Criminal Courtroom 1E,Magistrate Enforcement Hearing,Tuesday,19,Jan,2:00,PM,"32 Cherry Street, Suite 200 ", Burlington, 05401,Family Division
399-6-16,chittenden,domestic,Family/Criminal Courtroom 1B,Motion Hearing,Tuesday,19,Jan,10:00,AM,"32 Cherry Street, Suite 200 ", Burlington, 05401,Family Division
260-7-20,chittenden,domestic,Family Case Manager Conference Room,Case Management Conference,Tuesday,19,Jan,1:15,PM,"32 Cherry Street, Suite 200 ", Burlington, 05401,Family Division
724-12-17,chittenden,domestic,Family/Criminal Courtroom 1B,Motion Hearing,Tuesday,19,Jan,1:00,PM,"32 Cherry Street, Suite 200 ", Burlington, 05401,Family Division
319-5-18,chittenden,domestic,Family/Criminal Courtroom 1B,Motion Hearing,Tuesday,19,Jan,2:00,PM,"32 Cherry Street, Suite 200 ", Burlington, 05401,Family Division
527-12-19,chittenden,juvenile,Family/Criminal Courtroom 1A,Juvenile Confidential Hearing,Tuesday,19,Jan,9:00,AM,"32 Cherry Street, Suite 200 ", Burlington, 05401,Family Division
91-2-17,chittenden,domestic,Family/Criminal Courtroom 1D,Motion Hearing,Wednesday,20,Jan,9:00,AM,"32 Cherry Street, Suite 200 ", Burlington, 05401,Family Division
104-3-20,chittenden,domestic,Family Case Manager Conference Room,Case Management Conference,Wednesday,20,Jan,9:30,AM,"32 Cherry Street, Suite 200 ", Burlington, 05401,Family Division
135-2-10,chittenden,domestic,Family/Criminal Courtroom 1E,Magistrate Child Support Modification Hearing,Wednesday,20,Jan,9:00,AM,"32 Cherry Street, Suite 200 ", Burlington, 05401,Family Division
884-11-12,chittenden,domestic,Family/Criminal Courtroom 1E,Magistrate Child Support Modification Hearing,Wednesday,20,Jan,10:00,AM,"32 Cherry Street, Suite 200 ", Burlington, 05401,Family Division
415-6-15,chittenden,domestic,Family/Criminal Courtroom 1E,Magistrate Modification Hearing,Wednesday,20,Jan,11:00,AM,"32 Cherry Street, Suite 200 ", Burlington, 05401,Family Division
62-1-13,chittenden,domestic,Family/Criminal Courtroom 1E,Magistrate Miscellaneous Hearing,Wednesday,20,Jan,1:00,PM,"32 Cherry Street, Suite 200 ", Burlington, 05401,Family Division
652-11-19,chittenden,domestic,Family/Criminal Courtroom 1E,Magistrate Child Support Review Hearing,Wednesday,20,Jan,2:00,PM,"32 Cherry Street, Suite 200 ", Burlington, 05401,Family Division
482-8-19,chittenden,domestic,Family/Criminal Courtroom 1B,Contested Dissolution Hearing,Wednesday,20,Jan,9:00,AM,"32 Cherry Street, Suite 200 ", Burlington, 05401,Family Division
698-12-19,chittenden,domestic,Family/Criminal Courtroom 1B,Uncontested Dissolution Hearing,Wednesday,20,Jan,1:00,PM,"32 Cherry Street, Suite 200 ", Burlington, 05401,Family Division
155-4-20,chittenden,domestic,Family/Criminal Courtroom 1B,Status Conference,Wednesday,20,Jan,2:00,PM,"32 Cherry Street, Suite 200 ", Burlington, 05401,Family Division
183-6-20,chittenden,juvenile,Family/Criminal Courtroom 1A,Juvenile Confidential Hearing,Wednesday,20,Jan,9:00,AM,"32 Cherry Street, Suite 200 ", Burlington, 05401,Family Division
386-11-16,chittenden,juvenile,Family/Criminal Courtroom 1A,Juvenile Confidential Hearing,Wednesday,20,Jan,2:00,PM,"32 Cherry Street, Suite 200 ", Burlington, 05401,Family Division
143-4-17,chittenden,juvenile,Family/Criminal Courtroom 1A,Juvenile Confidential Hearing,Wednesday,20,Jan,2:00,PM,"32 Cherry Street, Suite 200 ", Burlington, 05401,Family Division
80-2-20,chittenden,domestic,Family/Criminal Courtroom 1E,Contested Dissolution Hearing,Thursday,21,Jan,9:00,AM,"32 Cherry Street, Suite 200 ", Burlington, 05401,Family Division
371-6-18,chittenden,domestic,Family/Criminal Courtroom 1E,Magistrate Modification Hearing,Thursday,21,Jan,1:00,PM,"32 Cherry Street, Suite 200 ", Burlington, 05401,Family Division
182-5-20,chittenden,domestic,Family/Criminal Courtroom 1E,Magistrate Child Support Establishment Hearing,Thursday,21,Jan,2:00,PM,"32 Cherry Street, Suite 200 ", Burlington, 05401,Family Division
195-7-20,chittenden,juvenile,Family/Criminal Courtroom 1D,Confidential Hearing,Thursday,21,Jan,10:00,AM,"32 Cherry Street, Suite 200 ", Burlington, 05401,Family Division
236-8-20,chittenden,juvenile,Family/Criminal Courtroom 1D,Confidential Hearing,Thursday,21,Jan,11:30,AM,"32 Cherry Street, Suite 200 ", Burlington, 05401,Family Division
237-8-20,chittenden,juvenile,Family/Criminal Courtroom 1D,Confidential Hearing,Thursday,21,Jan,11:30,AM,"32 Cherry Street, Suite 200 ", Burlington, 05401,Family Division
194-6-20,chittenden,domestic,Family Case Manager Conference Room,Case Management Conference Call,Thursday,21,Jan,9:30,AM,"32 Cherry Street, Suite 200 ", Burlington, 05401,Family Division
351-8-20,chittenden,domestic,Family Case Manager Conference Room,Case Management Conference Call,Thursday,21,Jan,10:30,AM,"32 Cherry Street, Suite 200 ", Burlington, 05401,Family Division
41-2-20,chittenden,domestic,Family/Criminal Courtroom 1E,Magistrate Child Support Establishment Hearing,Friday,22,Jan,9:00,AM,"32 Cherry Street, Suite 200 ", Burlington, 05401,Family Division
293-7-20,chittenden,domestic,Family/Criminal Courtroom 1E,Magistrate Child Support Establishment Hearing,Friday,22,Jan,10:00,AM,"32 Cherry Street, Suite 200 ", Burlington, 05401,Family Division
697-11-17,chittenden,domestic,Family/Criminal Courtroom 1E,Magistrate Child Support Review Hearing,Friday,22,Jan,11:00,AM,"32 Cherry Street, Suite 200 ", Burlington, 05401,Family Division
354-6-19,chittenden,domestic,Family/Criminal Courtroom 1E,Magistrate Child Support Review Hearing,Friday,22,Jan,1:00,PM,"32 Cherry Street, Suite 200 ", Burlington, 05401,Family Division
685-11-19,chittenden,domestic,Family/Criminal Courtroom 1E,Magistrate Child Support Establishment Hearing,Friday,22,Jan,2:00,PM,"32 Cherry Street, Suite 200 ", Burlington, 05401,Family Division
441-10-19,chittenden,juvenile,Family/Criminal Courtroom 1B,Confidential Hearing,Friday,22,Jan,9:00,AM,"32 Cherry Street, Suite 200 ", Burlington, 05401,Family Division
14-1-20,chittenden,juvenile,Family/Criminal Courtroom 1B,Juvenile Confidential Hearing,Friday,22,Jan,9:00,AM,"32 Cherry Street, Suite 200 ", Burlington, 05401,Family Division
135-3-20,chittenden,juvenile,Family/Criminal Courtroom 1B,Confidential Hearing,Friday,22,Jan,9:00,AM,"32 Cherry Street, Suite 200 ", Burlington, 05401,Family Division
170-3-19,chittenden,domestic,Family/Criminal Courtroom 1D,Magistrate Child Support Establishment Hearing,Monday,25,Jan,10:00,AM,"32 Cherry Street, Suite 200 ", Burlington, 05401,Family Division
144-2-15,chittenden,domestic,Family/Criminal Courtroom 1D,Magistrate Enforcement Hearing,Monday,25,Jan,11:00,AM,"32 Cherry Street, Suite 200 ", Burlington, 05401,Family Division
242-4-09,chittenden,domestic,Family/Criminal Courtroom 1D,Magistrate Enforcement Hearing,Monday,25,Jan,1:00,PM,"32 Cherry Street, Suite 200 ", Burlington, 05401,Family Division
675-8-11,chittenden,domestic,Family/Criminal Courtroom 1D,Magistrate Child Support Modification Hearing,Monday,25,Jan,2:00,PM,"32 Cherry Street, Suite 200 ", Burlington, 05401,Family Division
313-8-20,chittenden,domestic,Family/Criminal Courtroom 1B,Parentage Establishment Hearing,Monday,25,Jan,1:00,PM,"32 Cherry Street, Suite 200 ", Burlington, 05401,Family Division
469-6-04,chittenden,domestic,Family/Criminal Courtroom 1E,Magistrate Child Support Modification Hearing,Monday,25,Jan,9:00,AM,"32 Cherry Street, Suite 200 ", Burlington, 05401,Family Division
170-3-15,chittenden,domestic,Family/Criminal Courtroom 1E,Magistrate Miscellaneous Hearing,Monday,25,Jan,10:00,AM,"32 Cherry Street, Suite 200 ", Burlington, 05401,Family Division
684-10-15,chittenden,domestic,Family/Criminal Courtroom 1E,Magistrate Miscellaneous Hearing,Monday,25,Jan,11:00,AM,"32 Cherry Street, Suite 200 ", Burlington, 05401,Family Division
715-12-19,chittenden,domestic,Family/Criminal Courtroom 1E,Magistrate Enforcement Hearing,Monday,25,Jan,1:00,PM,"32 Cherry Street, Suite 200 ", Burlington, 05401,Family Division
827-12-15,chittenden,domestic,Family/Criminal Courtroom 1E,Magistrate Child Support Modification Hearing,Monday,25,Jan,2:00,PM,"32 Cherry Street, Suite 200 ", Burlington, 05401,Family Division
572-12-18,chittenden,juvenile,Family/Criminal Courtroom 1A,Juvenile Confidential Hearing,Monday,25,Jan,9:00,AM,"32 Cherry Street, Suite 200 ", Burlington, 05401,Family Division
573-12-18,chittenden,juvenile,Family/Criminal Courtroom 1A,Juvenile Confidential Hearing,Monday,25,Jan,9:00,AM,"32 Cherry Street, Suite 200 ", Burlington, 05401,Family Division
41-1-19,chittenden,juvenile,Family/Criminal Courtroom 1A,Juvenile Confidential Hearing,Monday,25,Jan,10:00,AM,"32 Cherry Street, Suite 200 ", Burlington, 05401,Family Division
230-7-11,chittenden,juvenile,Family/Criminal Courtroom 1A,Juvenile Confidential Hearing,Monday,25,Jan,11:00,AM,"32 Cherry Street, Suite 200 ", Burlington, 05401,Family Division
232-8-20,chittenden,juvenile,Family/Criminal Courtroom 1A,Juvenile Confidential Hearing,Monday,25,Jan,11:30,AM,"32 Cherry Street, Suite 200 ", Burlington, 05401,Family Division
273-7-19,chittenden,juvenile,Family/Criminal Courtroom 1A,Juvenile Confidential Hearing,Monday,25,Jan,2:00,PM,"32 Cherry Street, Suite 200 ", Burlington, 05401,Family Division
299-7-20,chittenden,domestic,Family/Criminal Courtroom 1E,Magistrate Miscellaneous Hearing,Tuesday,26,Jan,9:00,AM,"32 Cherry Street, Suite 200 ", Burlington, 05401,Family Division
17-1-14,chittenden,domestic,Family/Criminal Courtroom 1E,Magistrate Miscellaneous Hearing,Tuesday,26,Jan,10:00,AM,"32 Cherry Street, Suite 200 ", Burlington, 05401,Family Division
352-8-20,chittenden,domestic,Family/Criminal Courtroom 1E,Magistrate Child Support Establishment Hearing,Tuesday,26,Jan,11:00,AM,"32 Cherry Street, Suite 200 ", Burlington, 05401,Family Division
826-10-12,chittenden,domestic,Family/Criminal Courtroom 1E,Magistrate Child Support Modification Hearing,Tuesday,26,Jan,1:00,PM,"32 Cherry Street, Suite 200 ", Burlington, 05401,Family Division
194-3-16,chittenden,domestic,Family/Criminal Courtroom 1E,Magistrate Child Support Modification Hearing,Tuesday,26,Jan,2:00,PM,"32 Cherry Street, Suite 200 ", Burlington, 05401,Family Division
58-2-20,chittenden,domestic,Family Case Manager Conference Room,Case Management Conference,Tuesday,26,Jan,1:15,PM,"32 Cherry Street, Suite 200 ", Burlington, 05401,Family Division
64-2-18,chittenden,domestic,Family/Criminal Courtroom 1B,Motion Hearing,Tuesday,26,Jan,9:00,AM,"32 Cherry Street, Suite 200 ", Burlington, 05401,Family Division
493-7-07,chittenden,domestic,Family/Criminal Courtroom 1B,Motion Hearing,Tuesday,26,Jan,10:00,AM,"32 Cherry Street, Suite 200 ", Burlington, 05401,Family Division
507-12-19,chittenden,juvenile,Family/Criminal Courtroom 1A,Juvenile Confidential Hearing,Tuesday,26,Jan,9:00,AM,"32 Cherry Street, Suite 200 ", Burlington, 05401,Family Division
77-3-20,chittenden,juvenile,Family/Criminal Courtroom 1A,Juvenile Confidential Hearing,Tuesday,26,Jan,10:00,AM,"32 Cherry Street, Suite 200 ", Burlington, 05401,Family Division
78-3-20,chittenden,juvenile,Family/Criminal Courtroom 1A,Juvenile Confidential Hearing,Tuesday,26,Jan,10:00,AM,"32 Cherry Street, Suite 200 ", Burlington, 05401,Family Division
292-7-18,chittenden,juvenile,Family/Criminal Courtroom 1A,Juvenile Confidential Hearing,Tuesday,26,Jan,2:00,PM,"32 Cherry Street, Suite 200 ", Burlington, 05401,Family Division
293-7-18,chittenden,juvenile,Family/Criminal Courtroom 1A,Juvenile Confidential Hearing,Tuesday,26,Jan,2:00,PM,"32 Cherry Street, Suite 200 ", Burlington, 05401,Family Division
502-9-19,chittenden,domestic,Family/Criminal Courtroom 1D,Contested Dissolution Hearing,Wednesday,27,Jan,9:00,AM,"32 Cherry Street, Suite 200 ", Burlington, 05401,Family Division
666-8-09,chittenden,domestic,Family/Criminal Courtroom 1E,Magistrate Child Support Modification Hearing,Wednesday,27,Jan,9:00,AM,"32 Cherry Street, Suite 200 ", Burlington, 05401,Family Division
598-9-16,chittenden,domestic,Family/Criminal Courtroom 1E,Magistrate Child Support Deviation Hearing,Wednesday,27,Jan,10:00,AM,"32 Cherry Street, Suite 200 ", Burlington, 05401,Family Division
254-4-07,chittenden,domestic,Family/Criminal Courtroom 1E,Magistrate Miscellaneous Hearing,Wednesday,27,Jan,1:00,PM,"32 Cherry Street, Suite 200 ", Burlington, 05401,Family Division
349-6-18,chittenden,domestic,Family/Criminal Courtroom 1E,Magistrate Child Support Modification Hearing,Wednesday,27,Jan,2:00,PM,"32 Cherry Street, Suite 200 ", Burlington, 05401,Family Division
322-6-19,chittenden,domestic,Family/Criminal Courtroom 1B,Contested Dissolution Hearing,Wednesday,27,Jan,9:00,AM,"32 Cherry Street, Suite 200 ", Burlington, 05401,Family Division
121-3-20,chittenden,domestic,Family/Criminal Courtroom 1D,Telephone Status Conference,Wednesday,27,Jan,1:00,PM,"32 Cherry Street, Suite 200 ", Burlington, 05401,Family Division
234-6-20,chittenden,domestic,Family/Criminal Courtroom 1D,Contested Dissolution Hearing,Wednesday,27,Jan,2:00,PM,"32 Cherry Street, Suite 200 ", Burlington, 05401,Family Division
94-3-20,chittenden,juvenile,Family/Criminal Courtroom 1A,Juvenile Confidential Hearing,Wednesday,27,Jan,9:00,AM,"32 Cherry Street, Suite 200 ", Burlington, 05401,Family Division
146-3-19,chittenden,juvenile,Family/Criminal Courtroom 1A,Juvenile Confidential Hearing,Wednesday,27,Jan,10:00,AM,"32 Cherry Street, Suite 200 ", Burlington, 05401,Family Division
506-12-19,chittenden,juvenile,Family/Criminal Courtroom 1A,Juvenile Confidential Hearing,Wednesday,27,Jan,2:00,PM,"32 Cherry Street, Suite 200 ", Burlington, 05401,Family Division
371-6-18,chittenden,domestic,Family/Criminal Courtroom 1E,Contested Dissolution Hearing,Thursday,28,Jan,9:00,AM,"32 Cherry Street, Suite 200 ", Burlington, 05401,Family Division
