docket,county,subdivision,court_room,hearing_type,day_of_week,day,month,time,am_pm,street,city,zip_code,division
810-7-19,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Friday,26,Mar,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
54-7-19,bennington,civil suspension,Family/Criminal Courtroom 3,Status Conference,Friday,26,Mar,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
156-2-20,bennington,criminal,Family/Criminal Courtroom 3,Calendar Call,Monday,29,Mar,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
281-3-20,bennington,criminal,Family/Criminal Courtroom 3,Calendar Call,Monday,29,Mar,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
545-7-20,bennington,criminal,Family/Criminal Courtroom 3,Calendar Call,Monday,29,Mar,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
634-8-20,bennington,criminal,Family/Criminal Courtroom 3,Calendar Call,Monday,29,Mar,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
1106-9-19,bennington,criminal,Family/Criminal Courtroom 3,Calendar Call,Monday,29,Mar,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
538-7-20,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Monday,29,Mar,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
599-7-20,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Monday,29,Mar,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
840-7-19,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Monday,29,Mar,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
94-1-20,bennington,criminal,Family/Criminal Courtroom 3,Status Conference/Change of Plea,Monday,29,Mar,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
240-3-14,bennington,criminal,Family/Criminal Courtroom 3,VOP Status Conference,Monday,29,Mar,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
1031-7-87,bennington,criminal,Family/Criminal Courtroom 3,Motion Hearing,Tuesday,30,Mar,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
1031-7-87,bennington,criminal,Family/Criminal Courtroom 3,Motion Hearing,Wednesday,31,Mar,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
1031-7-87,bennington,criminal,Family/Criminal Courtroom 3,Motion Hearing,Thursday,1,Apr,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
164-2-20,bennington,criminal,Family/Criminal Courtroom 3,Calendar Call,Friday,2,Apr,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
174-2-20,bennington,criminal,Family/Criminal Courtroom 3,Calendar Call,Friday,2,Apr,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
1054-10-12,bennington,criminal,Family/Criminal Courtroom 3,Calendar Call,Friday,2,Apr,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
287-3-18,bennington,criminal,Family/Criminal Courtroom 3,Calendar Call,Friday,2,Apr,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
1215-12-18,bennington,criminal,Family/Criminal Courtroom 3,Pre Trial Conference,Friday,2,Apr,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
118-2-20,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Friday,2,Apr,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
517-7-20,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Friday,2,Apr,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
283-3-19,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Friday,2,Apr,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
631-4-19,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Friday,2,Apr,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
750-6-19,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Friday,2,Apr,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
219-2-20,bennington,criminal,Family/Criminal Courtroom 3,Status Conference/Change of Plea,Friday,2,Apr,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
549-7-20,bennington,criminal,Family/Criminal Courtroom 3,Status Conference/Change of Plea,Friday,2,Apr,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
110-1-19,bennington,criminal,Family/Criminal Courtroom 3,Status Conference/Change of Plea,Friday,2,Apr,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
424-4-19,bennington,criminal,Family/Criminal Courtroom 3,Status Conference/Change of Plea,Friday,2,Apr,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
768-6-19,bennington,criminal,Family/Criminal Courtroom 3,Status Conference/Change of Plea,Friday,2,Apr,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
965-8-19,bennington,criminal,Family/Criminal Courtroom 3,Status Conference/Change of Plea,Friday,2,Apr,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
986-8-19,bennington,criminal,Family/Criminal Courtroom 3,Status Conference/Change of Plea,Friday,2,Apr,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
1169-10-19,bennington,criminal,Family/Criminal Courtroom 3,Status Conference/Change of Plea,Friday,2,Apr,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
1249-10-19,bennington,criminal,Family/Criminal Courtroom 3,Status Conference/Change of Plea,Friday,2,Apr,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
294-3-20,bennington,criminal,Family/Criminal Courtroom 3,VOP Rule 5 Hearing,Friday,2,Apr,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
26-1-15,bennington,criminal,Family/Criminal Courtroom 3,VOP Rule 5 Hearing,Friday,2,Apr,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
242-2-19,bennington,criminal,Family/Criminal Courtroom 3,VOP Rule 5 Hearing,Friday,2,Apr,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
309-3-19,bennington,criminal,Family/Criminal Courtroom 3,VOP Rule 5 Hearing,Friday,2,Apr,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
387-4-19,bennington,criminal,Family/Criminal Courtroom 3,VOP Rule 5 Hearing,Friday,2,Apr,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
395-4-19,bennington,criminal,Family/Criminal Courtroom 3,VOP Rule 5 Hearing,Friday,2,Apr,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
476-4-19,bennington,criminal,Family/Criminal Courtroom 3,VOP Rule 5 Hearing,Friday,2,Apr,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
598-5-19,bennington,criminal,Family/Criminal Courtroom 3,VOP Rule 5 Hearing,Friday,2,Apr,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
742-6-19,bennington,criminal,Family/Criminal Courtroom 3,VOP Rule 5 Hearing,Friday,2,Apr,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
1309-11-19,bennington,criminal,Family/Criminal Courtroom 3,Change of Plea Hearing,Friday,2,Apr,10:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
1149-11-18,bennington,criminal,Family/Criminal Courtroom 3,Change of Plea Hearing,Friday,2,Apr,10:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
487-6-20,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Friday,2,Apr,10:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
659-8-20,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Friday,2,Apr,10:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
1031-11-17,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Friday,2,Apr,10:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
14-1-18,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Friday,2,Apr,10:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
1214-11-18,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Friday,2,Apr,10:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
63-1-19,bennington,criminal,Family/Criminal Courtroom 3,Status Conference/Change of Plea,Friday,2,Apr,10:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
534-5-19,bennington,criminal,Family/Criminal Courtroom 3,Status Conference/Change of Plea,Friday,2,Apr,10:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
653-8-20,bennington,criminal,Family/Criminal Courtroom 3,Pre Trial Conference,Friday,2,Apr,11:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
266-3-19,bennington,criminal,Family/Criminal Courtroom 3,Motion Hearing,Friday,2,Apr,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
28-5-20,bennington,civil suspension,Family/Criminal Courtroom 3,Civil Suspension Final Hearing,Tuesday,6,Apr,10:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
496-7-20,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Tuesday,6,Apr,10:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
17-1-18,bennington,criminal,Family/Criminal Courtroom 3,VOP Merits Hearing,Wednesday,7,Apr,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
594-7-20,bennington,criminal,Family/Criminal Courtroom 3,Pre Trial Conference,Friday,9,Apr,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
632-8-20,bennington,criminal,Family/Criminal Courtroom 3,Pre Trial Conference,Friday,9,Apr,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
1010-8-19,bennington,criminal,Family/Criminal Courtroom 3,Change of Plea Hearing,Tuesday,13,Apr,9:30,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
810-7-19,bennington,criminal,Family/Criminal Courtroom 3,Civil Suspension Final Hearing,Tuesday,13,Apr,10:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
54-7-19,bennington,civil suspension,Family/Criminal Courtroom 3,Civil Suspension Final Hearing,Tuesday,13,Apr,10:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
668-8-20,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Monday,19,Apr,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
72-10-19,bennington,civil suspension,Family/Criminal Courtroom 3,Civil Suspension Final Hearing,Tuesday,20,Apr,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
1253-10-19,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Tuesday,20,Apr,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
452-6-20,bennington,criminal,Family/Criminal Courtroom 3,Motion Hearing,Wednesday,21,Apr,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
681-8-20,bennington,criminal,Family/Criminal Courtroom 3,Pre Trial Conference,Friday,23,Apr,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
480-6-20,bennington,criminal,Family/Criminal Courtroom 3,Pre Trial Conference,Monday,26,Apr,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
1362-11-19,bennington,criminal,Family/Criminal Courtroom 3,Pre Trial Conference,Monday,7,Jun,11:15,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
690-8-20,bennington,criminal,Family/Criminal Courtroom 3,Calendar Call,Friday,11,Jun,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
1311-11-19,bennington,criminal,Family/Criminal Courtroom 3,Calendar Call,Monday,14,Jun,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
463-6-20,bennington,criminal,Family/Criminal Courtroom 3,Calendar Call,Friday,18,Jun,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
456-6-20,bennington,criminal,Family/Criminal Courtroom 3,Pre Trial Conference,Friday,18,Jun,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
45-1-20,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Friday,18,Jun,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
232-2-19,bennington,criminal,Family/Criminal Courtroom 3,Calendar Call,Friday,2,Jul,11:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
793-7-19,bennington,criminal,Family/Criminal Courtroom 3,Calendar Call,Friday,2,Jul,11:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
1030-9-19,bennington,criminal,Family/Criminal Courtroom 3,Calendar Call,Friday,2,Jul,11:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
692-8-20,bennington,criminal,Family/Criminal Courtroom 3,Calendar Call,Friday,23,Jul,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
334-4-20,bennington,criminal,Family/Criminal Courtroom 3,Pre Trial Conference,Monday,26,Jul,11:15,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
1445-12-19,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Monday,2,Aug,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
123-6-19,bennington,domestic,Family/Criminal Courtroom 1,Motion Hearing,Tuesday,2,Feb,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,family
51-2-09,bennington,domestic,Family/Criminal Courtroom 1,Parental Rights & Responsibilities Modification He,Tuesday,2,Feb,1:00,PM,200 Veterans Memorial Drive , Bennington,05201,family
148-5-03,bennington,domestic,Family/Criminal Courtroom 2,Magistrate Enforcement Hearing,Wednesday,3,Feb,10:00,AM,200 Veterans Memorial Drive , Bennington,05201,family
292-12-17,bennington,domestic,Family/Criminal Courtroom 2,Magistrate Enforcement Hearing,Wednesday,3,Feb,11:00,AM,200 Veterans Memorial Drive , Bennington,05201,family
160-8-19,bennington,domestic,Family/Criminal Courtroom 2,Magistrate Enforcement Hearing,Wednesday,3,Feb,1:00,PM,200 Veterans Memorial Drive , Bennington,05201,family
270-9-12,bennington,domestic,Family/Criminal Courtroom 2,Magistrate Enforcement Hearing,Wednesday,3,Feb,2:00,PM,200 Veterans Memorial Drive , Bennington,05201,family
287-8-19,bennington,family,Family/Criminal Courtroom 3,Motion Hearing,Thursday,4,Feb,10:00,AM,200 Veterans Memorial Drive , Bennington,05201,family
68-5-17,bennington,juvenile,Family/Criminal Courtroom 1,Juvenile Confidential Hearing,Thursday,4,Feb,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,family
120-9-16,bennington,juvenile,Family/Criminal Courtroom 1,Juvenile Confidential Hearing,Thursday,4,Feb,9:30,AM,200 Veterans Memorial Drive , Bennington,05201,family
207-10-19,bennington,juvenile,Family/Criminal Courtroom 1,Juvenile Confidential Hearing,Thursday,4,Feb,10:00,AM,200 Veterans Memorial Drive , Bennington,05201,family
63-6-20,bennington,juvenile,Family/Criminal Courtroom 1,Juvenile Confidential Hearing,Thursday,4,Feb,10:30,AM,200 Veterans Memorial Drive , Bennington,05201,family
42-3-19,bennington,juvenile,Family/Criminal Courtroom 1,Juvenile Confidential Hearing,Thursday,4,Feb,11:00,AM,200 Veterans Memorial Drive , Bennington,05201,family
141-8-19,bennington,juvenile,Family/Criminal Courtroom 1,Juvenile Confidential Hearing,Thursday,4,Feb,11:30,AM,200 Veterans Memorial Drive , Bennington,05201,family
214-11-19,bennington,juvenile,Family/Criminal Courtroom 1,Juvenile Confidential Hearing,Thursday,4,Feb,1:00,PM,200 Veterans Memorial Drive , Bennington,05201,family
215-11-19,bennington,juvenile,Family/Criminal Courtroom 1,Juvenile Confidential Hearing,Thursday,4,Feb,1:00,PM,200 Veterans Memorial Drive , Bennington,05201,family
216-11-19,bennington,juvenile,Family/Criminal Courtroom 1,Juvenile Confidential Hearing,Thursday,4,Feb,1:00,PM,200 Veterans Memorial Drive , Bennington,05201,family
198-10-19,bennington,juvenile,Family/Criminal Courtroom 1,Juvenile Confidential Hearing,Thursday,4,Feb,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,family
206-12-18,bennington,juvenile,Family/Criminal Courtroom 1,Juvenile Confidential Hearing,Thursday,4,Feb,2:00,PM,200 Veterans Memorial Drive , Bennington,05201,family
233-12-19,bennington,juvenile,Family/Criminal Courtroom 1,Juvenile Confidential Hearing,Thursday,4,Feb,2:30,PM,200 Veterans Memorial Drive , Bennington,05201,family
176-10-18,bennington,juvenile,Family/Criminal Courtroom 1,Juvenile Confidential Hearing,Friday,5,Feb,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,family
72-6-20,bennington,juvenile,Family/Criminal Courtroom 1,Juvenile Confidential Hearing,Friday,5,Feb,3:30,PM,200 Veterans Memorial Drive , Bennington,05201,family
78-6-20,bennington,juvenile,Family/Criminal Courtroom 1,Juvenile Confidential Hearing,Friday,5,Feb,3:30,PM,200 Veterans Memorial Drive , Bennington,05201,family
61-3-19,bennington,domestic,Family/Criminal Courtroom 1,Contested Dissolution Hearing,Monday,8,Feb,10:30,AM,200 Veterans Memorial Drive , Bennington,05201,family
101-5-18,bennington,juvenile,Family/Criminal Courtroom 1,Juvenile Confidential Hearing,Monday,8,Feb,11:30,AM,200 Veterans Memorial Drive , Bennington,05201,family
104-5-18,bennington,juvenile,Family/Criminal Courtroom 1,Juvenile Confidential Hearing,Monday,8,Feb,11:30,AM,200 Veterans Memorial Drive , Bennington,05201,family
105-5-18,bennington,juvenile,Family/Criminal Courtroom 1,Juvenile Confidential Hearing,Monday,8,Feb,11:30,AM,200 Veterans Memorial Drive , Bennington,05201,family
249-11-16,bennington,domestic,Family/Criminal Courtroom 1,Evidentiary Hearing,Monday,8,Feb,1:00,PM,200 Veterans Memorial Drive , Bennington,05201,family
308-12-15,bennington,domestic,Family/Criminal Courtroom 1,Status Conference,Monday,8,Feb,2:30,PM,200 Veterans Memorial Drive , Bennington,05201,family
213-10-19,bennington,domestic,Family/Criminal Courtroom 1,Contested Dissolution Hearing,Tuesday,9,Feb,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,family
46-3-20,bennington,domestic,Family Case Manager Conference Room,Case Management Conference,Tuesday,9,Feb,11:00,AM,200 Veterans Memorial Drive , Bennington,05201,family
130-5-15,bennington,domestic,Family/Criminal Courtroom 2,Magistrate Enforcement Hearing,Wednesday,10,Feb,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,family
223-8-09,bennington,domestic,Family/Criminal Courtroom 2,Magistrate Enforcement Hearing,Wednesday,10,Feb,10:00,AM,200 Veterans Memorial Drive , Bennington,05201,family
40-2-02,bennington,domestic,Family/Criminal Courtroom 2,Magistrate Enforcement Hearing,Wednesday,10,Feb,11:00,AM,200 Veterans Memorial Drive , Bennington,05201,family
191-7-12,bennington,domestic,Family/Criminal Courtroom 2,Magistrate Enforcement Hearing,Wednesday,10,Feb,1:00,PM,200 Veterans Memorial Drive , Bennington,05201,family
212-8-97,bennington,domestic,Family/Criminal Courtroom 2,Magistrate Enforcement Hearing,Wednesday,10,Feb,2:00,PM,200 Veterans Memorial Drive , Bennington,05201,family
213-10-19,bennington,domestic,Family/Criminal Courtroom 1,Contested Dissolution Hearing,Wednesday,10,Feb,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,family
151-7-19,bennington,domestic,Family Case Manager Conference Room,Case Management Conference,Wednesday,10,Feb,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,family
157-8-19,bennington,domestic,Family Case Manager Conference Room,Case Management Conference,Wednesday,10,Feb,10:00,AM,200 Veterans Memorial Drive , Bennington,05201,family
65-4-20,bennington,domestic,Family Case Manager Conference Room,Case Management Conference,Wednesday,10,Feb,11:00,AM,200 Veterans Memorial Drive , Bennington,05201,family
42-3-19,bennington,domestic,Family Case Manager Conference Room,Case Management Conference,Wednesday,10,Feb,1:00,PM,200 Veterans Memorial Drive , Bennington,05201,family
214-8-18,bennington,family,Family/Criminal Courtroom 3,Motion Hearing,Thursday,11,Feb,10:00,AM,200 Veterans Memorial Drive , Bennington,05201,family
30-2-20,bennington,juvenile,Family/Criminal Courtroom 1,Juvenile Confidential Hearing,Thursday,11,Feb,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,family
31-2-20,bennington,juvenile,Family/Criminal Courtroom 1,Juvenile Confidential Hearing,Thursday,11,Feb,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,family
32-2-20,bennington,juvenile,Family/Criminal Courtroom 1,Juvenile Confidential Hearing,Thursday,11,Feb,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,family
202-10-19,bennington,juvenile,Family/Criminal Courtroom 1,Juvenile Confidential Hearing,Thursday,11,Feb,9:30,AM,200 Veterans Memorial Drive , Bennington,05201,family
54-4-20,bennington,juvenile,Family/Criminal Courtroom 1,Juvenile Confidential Hearing,Thursday,11,Feb,10:00,AM,200 Veterans Memorial Drive , Bennington,05201,family
195-10-19,bennington,juvenile,Family/Criminal Courtroom 1,Juvenile Confidential Hearing,Thursday,11,Feb,11:00,AM,200 Veterans Memorial Drive , Bennington,05201,family
61-5-20,bennington,juvenile,Family/Criminal Courtroom 1,Juvenile Confidential Hearing,Thursday,11,Feb,11:30,AM,200 Veterans Memorial Drive , Bennington,05201,family
77-3-18,bennington,juvenile,Family/Criminal Courtroom 1,Juvenile Confidential Hearing,Thursday,11,Feb,1:00,PM,200 Veterans Memorial Drive , Bennington,05201,family
196-10-19,bennington,juvenile,Family/Criminal Courtroom 1,Confidential Hearing,Thursday,11,Feb,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,family
117-6-19,bennington,domestic,Family/Criminal Courtroom 2,Magistrate Enforcement Hearing,Friday,12,Feb,10:00,AM,200 Veterans Memorial Drive , Bennington,05201,family
89-5-17,bennington,domestic,Family/Criminal Courtroom 2,Magistrate Modification Hearing,Friday,12,Feb,11:00,AM,200 Veterans Memorial Drive , Bennington,05201,family
220-9-17,bennington,domestic,Family/Criminal Courtroom 2,Magistrate Child Support Modification Hearing,Friday,12,Feb,1:00,PM,200 Veterans Memorial Drive , Bennington,05201,family
155-9-18,bennington,juvenile,Family/Criminal Courtroom 1,Juvenile Confidential Hearing,Friday,12,Feb,8:30,AM,200 Veterans Memorial Drive , Bennington,05201,family
156-9-18,bennington,juvenile,Family/Criminal Courtroom 1,Juvenile Confidential Hearing,Friday,12,Feb,8:30,AM,200 Veterans Memorial Drive , Bennington,05201,family
157-9-18,bennington,juvenile,Family/Criminal Courtroom 1,Juvenile Confidential Hearing,Friday,12,Feb,8:30,AM,200 Veterans Memorial Drive , Bennington,05201,family
158-9-18,bennington,juvenile,Family/Criminal Courtroom 1,Juvenile Confidential Hearing,Friday,12,Feb,8:30,AM,200 Veterans Memorial Drive , Bennington,05201,family
98-8-20,bennington,juvenile,Family/Criminal Courtroom 1,Juvenile Confidential Hearing,Friday,12,Feb,1:00,PM,200 Veterans Memorial Drive , Bennington,05201,family
202-10-19,bennington,juvenile,Family/Criminal Courtroom 1,Juvenile Confidential Hearing,Friday,12,Feb,2:00,PM,200 Veterans Memorial Drive , Bennington,05201,family
46-2-13,bennington,domestic,Family Case Manager Conference Room,Case Management Conference,Friday,12,Feb,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,family
73-6-20,bennington,domestic,Family/Criminal Courtroom 1,Motion Hearing,Tuesday,16,Feb,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,family
25-2-17,bennington,domestic,Family/Criminal Courtroom 1,Evidentiary Hearing,Tuesday,16,Feb,10:00,AM,200 Veterans Memorial Drive , Bennington,05201,family
196-9-18,bennington,domestic,Family/Criminal Courtroom 2,Magistrate Enforcement Hearing,Wednesday,17,Feb,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,family
87-4-18,bennington,domestic,Family/Criminal Courtroom 2,Magistrate Enforcement Hearing,Wednesday,17,Feb,10:00,AM,200 Veterans Memorial Drive , Bennington,05201,family
70-3-11,bennington,domestic,Family/Criminal Courtroom 2,Magistrate Child Support Modification Hearing,Wednesday,17,Feb,11:00,AM,200 Veterans Memorial Drive , Bennington,05201,family
210-9-04,bennington,domestic,Family/Criminal Courtroom 2,Magistrate Enforcement Hearing,Wednesday,17,Feb,1:00,PM,200 Veterans Memorial Drive , Bennington,05201,family
134-5-14,bennington,domestic,Family/Criminal Courtroom 2,Magistrate Enforcement Hearing,Wednesday,17,Feb,2:00,PM,200 Veterans Memorial Drive , Bennington,05201,family
64-4-20,bennington,domestic,Family/Criminal Courtroom 1,Evidentiary Hearing,Wednesday,17,Feb,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,family
80-6-20,bennington,juvenile,Family/Criminal Courtroom 1,Juvenile Confidential Hearing,Wednesday,17,Feb,10:00,AM,200 Veterans Memorial Drive , Bennington,05201,family
148-8-19,bennington,juvenile,Family/Criminal Courtroom 1,Juvenile Confidential Hearing,Thursday,18,Feb,8:30,AM,200 Veterans Memorial Drive , Bennington,05201,family
31-2-18,bennington,juvenile,Family/Criminal Courtroom 1,Juvenile Confidential Hearing,Thursday,18,Feb,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,family
32-2-18,bennington,juvenile,Family/Criminal Courtroom 1,Juvenile Confidential Hearing,Thursday,18,Feb,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,family
56-5-20,bennington,juvenile,Family/Criminal Courtroom 1,Juvenile Confidential Hearing,Friday,19,Feb,1:00,PM,200 Veterans Memorial Drive , Bennington,05201,family
38-3-19,bennington,juvenile,Family/Criminal Courtroom 1,Juvenile Confidential Hearing,Friday,19,Feb,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,family
82-7-20,bennington,juvenile,Family/Criminal Courtroom 1,Juvenile Confidential Hearing,Friday,19,Feb,2:00,PM,200 Veterans Memorial Drive , Bennington,05201,family
105-5-19,bennington,domestic,Family/Criminal Courtroom 1,Telephone Status Conference,Monday,22,Feb,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,family
216-10-19,bennington,domestic,Family/Criminal Courtroom 1,Telephone Status Conference,Monday,22,Feb,9:30,AM,200 Veterans Memorial Drive , Bennington,05201,family
19-1-14,bennington,domestic,Family/Criminal Courtroom 1,Evidentiary Hearing,Monday,22,Feb,10:00,AM,200 Veterans Memorial Drive , Bennington,05201,family
234-11-19,bennington,juvenile,Family/Criminal Courtroom 1,Juvenile Confidential Hearing,Monday,22,Feb,11:30,AM,200 Veterans Memorial Drive , Bennington,05201,family
73-3-10,bennington,domestic,Family/Criminal Courtroom 1,Status Conference,Monday,22,Feb,2:00,PM,200 Veterans Memorial Drive , Bennington,05201,family
181-7-15,bennington,domestic,Family/Criminal Courtroom 1,Status Conference,Monday,22,Feb,2:30,PM,200 Veterans Memorial Drive , Bennington,05201,family
14-1-20,bennington,domestic,Family/Criminal Courtroom 1,Contested Dissolution Hearing,Tuesday,23,Feb,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,family
15-1-16,bennington,domestic,Family/Criminal Courtroom 1,Status Conference,Tuesday,23,Feb,11:30,AM,200 Veterans Memorial Drive , Bennington,05201,family
241-12-19,bennington,domestic,Family Case Manager Conference Room,Case Management Conference,Tuesday,23,Feb,10:00,AM,200 Veterans Memorial Drive , Bennington,05201,family
132-5-03,bennington,domestic,Family/Criminal Courtroom 2,Magistrate Child Support Modification Hearing,Wednesday,24,Feb,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,family
238-7-13,bennington,domestic,Family/Criminal Courtroom 2,Magistrate Enforcement Hearing,Wednesday,24,Feb,10:00,AM,200 Veterans Memorial Drive , Bennington,05201,family
205-9-18,bennington,domestic,Family/Criminal Courtroom 2,Magistrate Enforcement Hearing,Wednesday,24,Feb,11:00,AM,200 Veterans Memorial Drive , Bennington,05201,family
